oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00042130,7,9,4,4,1,3,2,9,1,4,4,3,1,4,2,3,1,2,4,3,8,0,1,5,5,5,5,2,4,1,2,2,5,3,5,5,6,5,2,6,1,4,5,2,3,2,6,1,3,3,1,3,3,7,3,5,4,2,6,2,3,2,8,4,1,3,2,1,0,1,5,4,1,1,1,0,2,1,1,0,3,1,2,1,1,0,0,0,0,0,1
E00042137,5,3,7,1,3,0,0,2,0,3,1,3,2,3,1,1,0,1,1,2,1,3,3,4,2,2,8,7,4,5,5,1,2,3,2,0,5,5,3,5,5,1,2,3,3,4,0,6,2,5,5,3,5,2,0,2,2,4,1,1,2,5,5,1,5,0,1,1,1,1,0,1,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
E00042138,5,8,9,5,9,5,8,3,4,3,4,12,5,6,4,4,4,3,5,5,1,6,8,5,3,7,8,7,4,4,8,5,4,6,1,3,8,0,3,5,4,4,4,5,1,2,2,5,2,1,3,3,3,3,6,3,4,5,5,1,2,1,1,1,2,0,2,3,3,3,0,0,6,1,3,1,0,2,0,1,3,2,2,0,0,0,0,0,0,1,0
E00042139,6,2,3,4,1,3,0,2,1,4,4,0,7,0,0,4,1,0,4,1,1,3,2,2,1,3,3,1,1,4,2,4,4,3,3,0,1,1,3,3,0,2,2,2,0,0,0,3,4,0,2,3,2,3,4,5,4,3,2,3,2,3,1,4,3,1,6,5,1,2,2,1,1,1,4,7,2,1,4,3,8,3,3,2,2,1,4,2,3,2,15
E00042111,2,0,3,1,1,3,4,1,2,5,2,3,1,4,1,0,0,2,0,4,10,2,1,1,1,2,0,4,8,5,4,1,2,0,0,0,3,1,2,3,1,0,1,0,1,1,0,0,3,3,4,4,2,9,3,6,3,2,3,3,2,3,3,3,6,5,2,5,2,0,5,1,2,0,1,1,4,1,3,2,0,0,4,0,0,0,0,1,0,0,2
E00042112,2,1,3,4,2,0,1,1,0,0,0,1,2,1,0,4,3,3,3,4,2,2,5,5,7,5,2,3,4,4,2,2,4,6,4,1,3,6,2,1,5,1,4,2,4,4,3,6,4,2,4,4,2,5,4,3,3,3,3,2,5,0,1,4,5,1,1,2,2,4,3,4,6,5,4,0,0,3,1,2,2,1,2,2,4,1,0,0,1,0,6
E00042127,2,1,0,1,1,3,3,3,6,5,2,2,5,3,2,5,7,7,5,10,8,7,10,3,5,12,6,9,14,8,9,12,7,5,6,6,3,4,5,3,0,1,2,4,4,4,2,3,3,3,1,4,3,4,8,5,5,1,2,0,3,5,1,2,0,7,2,2,2,3,5,4,4,4,6,1,1,2,1,1,1,1,1,1,3,0,1,1,2,0,2
E00042128,1,2,2,1,0,0,0,0,0,0,0,1,1,2,0,2,0,0,6,0,2,0,0,4,4,2,0,0,9,5,3,2,4,5,4,2,1,4,4,0,3,3,4,1,1,1,3,1,0,0,3,1,2,1,2,2,0,4,1,1,3,1,2,0,2,4,2,0,5,4,1,1,3,3,1,3,2,3,0,1,3,0,3,2,5,1,1,1,1,0,1
E00042129,1,5,1,2,1,2,1,1,3,3,0,3,2,2,2,3,7,3,1,3,5,9,9,16,18,19,18,18,11,14,9,7,11,7,3,5,3,4,1,5,2,4,2,1,0,2,4,2,7,3,5,1,2,1,3,1,2,5,2,2,2,1,4,1,2,3,2,0,2,4,3,6,1,0,4,1,1,2,0,3,1,2,2,3,1,2,2,1,0,1,3
E00042131,8,5,6,3,4,5,5,4,1,1,1,3,2,1,1,3,3,3,4,3,4,6,1,2,2,6,2,5,2,2,6,6,2,5,3,2,2,2,4,1,4,3,3,3,2,2,1,3,2,4,3,6,6,3,3,1,3,5,1,4,4,1,3,3,2,3,1,0,1,1,2,4,4,1,1,0,2,0,0,2,0,1,0,0,1,0,0,0,1,1,0
E00042133,3,7,7,8,1,4,5,9,3,8,4,3,5,7,3,5,12,7,5,15,6,3,1,4,2,6,7,5,5,5,4,4,5,9,7,3,5,5,3,1,3,4,5,3,4,5,4,1,2,4,4,2,5,6,5,6,7,6,4,3,3,1,0,7,0,0,3,4,2,1,1,2,4,1,2,0,0,1,2,1,2,0,1,1,0,1,1,0,0,1,0
E00042114,5,6,5,0,3,4,3,4,1,3,5,1,3,1,1,1,1,2,3,3,1,4,1,4,7,13,10,14,22,14,8,8,7,7,7,10,12,6,10,8,6,4,1,3,5,3,4,5,5,2,2,6,1,6,3,2,4,2,2,3,5,3,3,3,2,1,4,0,3,0,0,1,1,2,2,0,0,0,0,2,0,1,1,0,0,0,0,2,1,0,0
E00042115,3,2,2,3,8,4,6,5,3,6,9,7,6,7,5,5,5,6,7,3,7,5,8,5,5,4,4,13,12,11,4,1,5,1,4,6,10,9,2,5,2,3,2,6,5,4,5,5,4,5,3,4,2,6,3,3,5,2,0,2,5,2,6,3,4,1,4,2,4,1,0,2,4,2,2,1,1,1,0,0,2,0,3,0,1,0,1,0,0,0,2
E00042125,3,1,1,0,1,0,2,0,2,1,1,0,1,1,0,1,2,3,1,2,2,6,3,1,3,5,7,6,6,1,4,1,2,1,1,4,3,7,4,3,2,5,4,4,3,3,2,2,4,5,6,2,3,3,3,2,0,4,1,0,2,4,4,3,1,1,1,2,2,2,1,3,2,3,1,2,0,0,2,0,0,3,0,0,0,0,3,1,0,0,0
E00042126,5,0,4,3,4,4,2,0,2,2,3,2,1,2,1,2,0,3,6,6,9,2,5,6,7,10,3,10,10,10,3,4,5,4,5,6,6,5,7,4,5,7,4,5,7,4,2,7,6,8,2,6,4,4,5,6,4,7,7,6,3,2,2,3,1,0,4,2,1,2,3,2,1,0,0,0,1,1,0,2,0,1,0,1,0,0,0,0,1,0,1
E00042132,5,2,3,1,0,2,5,1,7,4,1,4,1,1,3,2,4,4,4,4,5,5,2,3,3,5,7,2,10,7,2,5,1,2,2,2,5,3,4,4,6,3,2,1,3,1,3,4,5,1,5,3,3,4,1,2,5,6,3,1,0,1,3,8,4,3,0,2,1,2,4,2,3,2,1,2,1,2,1,0,1,2,0,0,0,0,0,0,0,1,0
E00042134,5,3,5,8,4,3,3,4,5,9,5,5,4,5,2,6,4,5,6,2,7,0,4,2,2,8,15,10,10,9,8,6,4,6,7,9,6,8,13,8,9,6,4,8,3,11,3,7,9,7,5,3,5,7,3,5,3,7,0,5,9,3,3,6,2,3,0,2,0,2,3,0,2,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
E00042136,7,2,8,5,8,5,3,8,4,4,9,7,8,6,3,4,6,5,4,4,5,6,7,7,4,10,6,3,9,7,5,3,3,4,4,3,5,1,4,7,3,3,3,4,5,3,4,1,3,2,6,2,2,3,3,2,2,4,3,2,5,3,2,1,2,4,2,1,1,3,3,1,5,1,1,5,3,0,1,1,2,2,0,0,1,0,1,1,1,0,2
E00042107,2,9,6,3,8,3,6,8,5,9,5,7,6,4,4,4,2,1,0,8,6,6,3,3,5,4,3,4,6,1,4,4,6,6,3,4,6,6,1,2,2,7,2,4,4,7,4,2,1,2,2,2,1,3,0,4,2,4,2,1,2,1,4,7,4,1,8,4,4,4,0,2,3,0,0,3,3,0,3,0,4,0,0,0,0,4,0,0,0,0,0
E00042108,7,5,6,5,6,3,6,5,10,2,10,9,5,8,5,7,5,6,6,7,7,11,4,8,4,4,8,8,9,9,7,5,5,3,4,7,2,7,8,1,6,6,4,2,3,2,6,7,8,8,5,3,4,6,3,3,5,5,3,3,4,4,4,1,4,2,7,1,2,8,4,3,3,1,1,0,2,6,1,2,2,3,0,0,0,2,2,0,6,0,7
E00042113,9,6,6,6,6,7,1,4,2,2,1,2,3,3,4,6,3,5,4,7,2,8,9,2,2,1,6,5,5,6,4,5,3,6,4,2,3,2,6,5,7,5,3,1,4,4,3,4,1,2,5,1,7,2,7,3,5,5,3,3,3,2,4,0,3,2,2,1,0,7,2,2,1,3,0,0,2,0,1,0,2,6,2,2,0,1,1,0,1,0,2
E00042118,4,6,5,11,7,7,9,8,7,8,5,9,8,6,7,6,7,5,2,7,6,8,3,4,7,6,12,9,7,7,8,5,5,1,10,7,5,5,6,5,5,3,6,9,3,5,6,5,3,9,6,5,3,5,6,3,4,4,2,7,6,6,3,4,3,3,4,4,4,2,8,5,4,2,3,13,8,7,2,8,10,4,8,8,9,5,2,6,4,15,15
E00042135,2,3,4,4,2,7,13,6,7,3,6,9,4,3,4,1,5,2,4,0,4,7,6,2,7,5,2,6,4,3,3,3,4,4,4,5,4,7,3,1,2,2,2,4,3,2,3,3,4,2,5,6,2,2,4,3,3,5,3,2,2,5,2,5,2,3,7,0,4,1,4,4,3,1,0,5,1,0,5,4,3,3,3,0,2,0,2,0,0,2,3
E00175550,6,1,2,2,4,2,0,2,0,2,0,0,2,1,1,0,1,2,0,0,3,2,6,6,10,17,13,13,9,15,9,7,8,6,4,4,4,5,3,2,2,2,1,2,2,1,2,1,2,1,2,1,0,0,2,3,3,2,1,1,0,0,0,3,1,0,0,2,0,0,0,0,3,0,1,2,2,0,1,0,0,3,0,0,2,0,2,1,0,0,0
E00175562,4,4,6,4,6,6,9,8,12,8,10,11,10,5,9,8,7,13,8,6,7,7,6,2,5,7,8,9,10,10,6,6,8,5,6,4,4,10,4,5,5,3,6,4,4,6,3,7,8,5,6,5,7,2,4,4,6,0,3,2,2,3,4,0,3,1,3,3,3,4,4,2,2,2,3,1,1,1,1,6,0,0,2,0,1,2,0,4,3,1,6
E00042157,2,2,5,8,4,3,3,6,1,2,1,0,2,3,2,3,1,1,4,0,0,1,2,2,0,5,1,3,1,3,3,2,1,1,3,9,6,4,4,6,1,4,0,1,2,2,0,1,6,3,4,5,4,3,2,7,4,3,5,3,2,2,5,10,5,5,5,4,3,5,5,5,13,8,7,3,0,3,1,3,1,5,2,0,4,3,2,0,0,1,1
E00042158,1,1,1,0,2,5,1,2,2,4,2,4,2,4,4,3,2,5,4,3,4,1,4,3,2,2,1,2,3,2,1,3,1,3,2,5,7,2,3,4,3,3,2,3,1,3,3,6,7,3,6,6,7,8,5,8,5,4,6,6,12,10,5,6,5,5,4,4,6,6,5,4,8,5,6,3,1,4,1,1,4,0,1,6,3,2,3,0,2,4,4
E00042159,3,2,3,3,4,4,2,7,4,5,3,5,4,3,3,3,4,1,3,2,7,0,1,2,1,1,1,5,3,0,1,3,2,0,4,4,6,2,2,7,1,4,1,4,6,1,5,4,9,4,3,6,2,6,10,4,3,2,3,4,5,7,2,1,5,7,5,3,4,3,5,2,6,2,6,4,3,1,0,5,0,3,4,4,1,2,0,2,2,1,4
E00042160,2,2,1,1,4,9,1,2,5,5,5,5,3,2,8,1,6,3,3,4,3,0,0,0,1,1,3,6,5,4,4,1,2,2,1,3,5,2,4,4,5,3,2,1,3,2,3,9,2,4,4,9,2,2,5,5,5,5,6,4,4,3,3,3,4,2,2,9,8,3,4,7,5,1,3,2,3,5,2,0,4,1,1,0,1,1,1,0,1,0,4
E00042161,3,1,3,3,3,0,2,4,1,4,5,8,1,8,2,5,1,3,4,2,3,3,2,3,3,1,1,3,2,4,4,2,1,2,3,2,3,3,4,2,4,4,1,1,5,2,5,5,1,4,2,3,4,2,8,0,1,3,1,4,4,5,5,4,5,6,4,8,5,5,8,9,6,5,3,5,2,3,1,2,7,2,2,0,3,4,1,1,0,0,3
E00042162,4,6,5,4,2,7,4,4,0,3,1,3,5,4,5,5,3,3,3,3,0,5,3,3,3,5,10,11,8,5,4,7,3,7,5,5,3,3,2,3,3,5,2,6,6,6,3,2,5,4,5,6,2,5,4,3,7,6,3,6,4,6,3,2,4,6,2,1,9,5,4,2,7,8,2,3,0,3,3,4,1,4,1,2,1,4,4,3,1,0,4
E00042153,5,2,4,4,0,3,6,2,4,5,0,1,1,2,2,1,2,2,2,2,4,1,4,1,5,5,7,4,5,3,2,3,1,3,0,3,2,3,4,3,2,3,3,3,2,3,4,1,5,6,1,6,5,3,3,3,7,3,3,0,4,3,5,3,0,3,0,2,8,7,1,3,6,5,4,0,0,5,2,3,1,2,2,2,3,1,1,0,0,1,1
E00042154,5,3,4,2,2,1,5,0,2,1,3,2,2,3,1,1,1,1,4,2,3,6,3,0,4,1,2,7,3,4,0,5,3,0,5,3,6,5,5,6,7,3,1,5,6,6,4,1,6,4,2,1,2,2,4,3,2,3,2,1,5,0,3,4,1,3,2,1,1,2,1,1,1,2,0,1,0,1,3,2,1,0,0,1,4,0,0,0,0,0,1
E00042155,3,3,2,4,5,2,2,7,1,3,2,5,4,1,2,5,4,2,3,3,9,4,5,1,0,0,0,1,8,1,4,3,1,3,3,12,1,5,0,2,4,2,2,2,4,4,3,2,1,4,3,5,4,6,1,2,2,4,4,0,2,2,3,3,3,5,1,2,4,7,5,4,3,1,2,3,2,2,1,2,4,5,1,3,4,3,2,1,2,2,11
E00042156,2,1,3,2,1,0,1,3,0,1,3,0,2,1,0,1,2,1,2,3,8,3,3,0,2,2,1,1,5,2,1,4,1,6,3,3,4,1,3,2,2,2,0,2,3,3,2,4,4,4,2,0,0,3,3,4,3,7,6,5,4,6,4,2,4,2,2,4,1,5,3,3,4,3,1,2,3,2,2,3,4,2,4,4,0,2,2,4,0,3,8
E00042164,5,2,2,4,3,3,1,4,4,0,0,1,3,1,0,1,0,2,3,5,4,2,2,2,1,5,5,6,4,5,6,4,2,3,4,2,2,4,2,3,1,5,3,2,4,4,3,1,4,3,3,3,2,3,2,4,7,6,4,4,2,0,2,4,1,4,4,1,2,5,1,2,4,1,2,0,3,1,1,1,2,0,1,0,0,0,0,0,0,0,1
E00042165,3,2,1,3,4,4,2,3,3,2,3,7,4,2,7,1,4,5,8,2,4,0,4,3,6,6,4,6,7,4,1,2,6,1,0,1,6,5,1,3,4,3,4,3,5,7,5,6,10,3,7,4,2,10,5,3,3,9,5,3,2,2,2,3,2,3,2,4,3,3,4,2,3,1,1,1,3,4,0,2,3,1,1,1,1,1,1,1,1,0,2
E00042166,6,5,1,2,6,5,3,2,2,5,3,2,2,4,2,0,1,2,5,2,2,1,1,2,1,8,6,6,6,7,7,1,4,2,3,1,1,2,7,4,2,1,1,4,3,0,4,3,7,7,3,4,3,3,5,1,4,3,5,3,2,3,1,1,3,3,1,6,2,4,2,2,2,0,4,3,1,0,0,1,2,1,1,0,3,2,1,0,1,0,0
E00175572,51,51,52,52,42,45,40,33,23,31,24,20,9,15,14,8,5,10,8,10,4,7,8,10,16,21,27,28,40,51,41,32,40,46,42,43,42,54,33,27,32,24,23,16,17,25,17,23,13,17,13,8,9,5,12,7,12,6,14,6,10,7,6,6,6,3,5,4,3,3,1,6,5,1,0,2,3,4,2,0,1,3,1,0,1,0,4,2,5,2,9
E00175591,47,53,45,48,45,54,59,41,44,28,42,24,28,24,10,10,12,17,9,12,11,13,6,12,14,16,29,44,45,38,32,36,40,43,31,48,45,40,42,44,44,26,28,33,21,29,37,27,15,22,20,14,12,14,17,11,9,13,9,13,13,12,6,7,1,2,8,8,3,5,7,4,5,2,3,3,0,0,1,2,0,2,1,0,1,0,0,0,0,0,2
E00175605,6,1,1,8,3,8,1,3,4,1,3,1,1,5,4,0,1,1,4,2,4,3,5,4,5,5,5,11,7,5,9,7,4,4,5,1,3,4,1,6,4,1,1,2,3,1,3,4,5,4,4,4,4,4,3,3,7,3,1,4,3,2,1,3,5,5,1,1,0,3,2,1,0,6,2,1,2,1,0,5,2,0,3,2,1,1,0,1,0,1,1
E00042169,0,6,1,3,6,3,5,7,1,5,2,10,3,4,2,2,2,2,3,1,2,2,3,0,1,2,0,3,0,1,0,2,3,2,3,2,2,8,4,6,3,2,2,7,4,4,4,1,4,2,4,1,4,0,3,4,5,2,4,3,6,6,3,3,8,4,4,4,3,4,4,2,3,5,2,4,3,1,3,3,1,1,3,0,4,1,0,2,1,1,3
E00042170,3,0,5,4,2,5,4,1,5,2,7,3,5,3,3,7,1,4,2,5,3,0,1,1,1,4,3,1,5,2,5,3,4,4,4,1,2,0,1,5,2,2,3,8,4,5,1,2,3,5,0,0,1,4,7,2,7,7,6,2,5,1,3,5,4,5,3,3,5,4,4,2,6,2,2,5,5,4,3,4,4,2,1,2,2,1,0,0,0,2,6
E00042173,2,3,3,4,3,4,8,5,3,5,1,4,4,3,4,1,2,4,3,3,1,1,2,1,1,3,3,1,2,4,0,3,3,2,1,2,2,3,2,9,4,6,3,4,7,1,1,1,3,4,4,3,0,3,3,4,3,8,4,4,1,3,6,11,6,6,8,9,1,4,3,4,1,1,4,5,2,1,3,2,2,4,5,1,1,1,1,0,1,0,4
E00042174,3,4,2,6,2,5,1,5,2,2,2,2,2,3,1,6,4,3,2,0,0,3,0,2,0,1,2,1,2,2,2,3,1,4,1,2,1,2,1,4,2,5,3,4,6,2,3,3,4,3,5,2,3,4,2,1,3,4,4,5,0,3,1,2,2,2,4,2,8,3,5,7,2,2,6,3,5,5,2,6,4,5,5,1,5,3,4,5,4,3,27
E00042176,5,4,4,2,3,3,7,2,7,1,4,6,5,2,3,5,2,2,4,2,0,3,0,0,1,2,5,2,1,2,0,0,2,2,4,3,4,4,2,1,5,5,0,5,4,4,3,5,5,6,3,9,6,7,8,6,5,5,2,4,5,3,5,5,5,2,4,2,5,2,6,6,4,4,4,1,1,3,1,6,2,1,0,5,0,0,2,1,1,1,8
E00042177,3,0,6,4,1,1,3,0,8,3,2,4,4,2,2,2,2,0,0,1,3,0,0,1,1,2,4,1,1,2,1,3,4,2,3,2,3,0,1,3,2,3,3,3,4,3,2,6,5,0,3,0,0,2,5,4,3,4,4,1,5,3,5,3,3,6,5,3,1,1,7,7,10,2,5,4,5,3,3,3,6,2,2,3,4,3,3,5,3,6,5
E00042144,2,3,3,6,4,1,5,1,4,1,2,2,4,4,1,2,4,1,4,3,1,1,2,1,2,1,0,4,4,4,3,3,5,5,4,4,3,2,3,5,5,2,1,4,5,1,3,7,3,1,4,6,2,3,2,0,1,7,4,3,1,3,5,2,2,2,6,2,0,1,2,5,4,1,2,3,0,0,1,1,0,0,1,0,1,2,1,0,0,0,1
E00042145,2,3,1,0,2,2,1,2,2,2,0,4,3,5,2,2,0,5,1,3,5,1,2,1,4,2,2,2,3,3,7,9,2,3,3,2,1,1,5,6,3,3,6,2,3,6,1,1,2,2,7,6,2,6,8,3,6,6,4,3,3,1,2,4,3,2,5,1,1,3,1,1,5,1,2,3,1,1,3,3,1,1,0,1,1,3,2,2,1,2,3
E00042146,3,5,6,5,5,3,8,3,3,6,5,2,1,2,3,4,0,4,4,1,2,2,2,2,3,3,6,5,4,6,2,7,4,4,5,3,6,4,9,12,6,0,3,4,4,3,5,3,2,1,3,1,3,3,6,6,4,4,3,3,6,5,3,3,4,10,4,4,1,4,1,1,2,1,1,3,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
E00042147,9,11,21,26,13,29,27,25,20,32,28,28,20,16,22,6,14,9,11,3,2,11,6,5,2,10,7,4,9,9,7,9,8,7,12,17,16,17,27,24,24,17,17,27,24,27,21,14,19,16,15,12,13,13,16,12,13,18,9,9,4,8,9,14,13,5,7,8,6,7,6,6,8,11,7,2,3,2,5,3,2,1,0,2,2,4,2,4,0,0,2
E00042148,3,2,6,5,2,2,1,4,4,2,1,3,3,3,1,1,1,3,0,1,3,3,1,2,3,4,5,6,5,4,5,4,3,3,0,2,4,6,3,4,2,5,2,3,2,1,2,4,4,4,1,2,4,3,6,2,7,6,1,10,8,1,2,7,9,8,8,3,2,5,6,7,7,2,2,2,3,3,2,0,1,2,0,1,0,1,3,0,5,0,0
E00042141,4,7,8,8,5,9,6,6,5,3,3,6,4,6,7,4,4,3,2,5,7,3,1,1,1,3,5,6,6,2,7,5,7,3,6,2,4,4,6,1,6,6,6,8,4,6,3,5,8,5,2,3,3,4,2,4,3,3,5,7,3,5,5,4,5,2,2,4,1,5,5,2,5,4,3,3,1,4,1,0,2,0,0,0,0,0,1,3,0,0,0
E00042143,4,7,5,5,5,2,8,5,3,3,2,9,1,5,6,2,5,4,5,1,3,2,3,0,3,0,1,3,5,4,3,4,3,6,5,3,2,6,4,5,3,4,2,7,2,2,1,2,0,5,6,4,3,6,6,4,1,8,5,4,3,8,8,4,3,3,3,3,3,5,4,5,6,2,3,3,1,0,0,1,0,0,0,0,1,1,2,0,1,1,0
E00042149,5,3,7,5,4,6,7,5,6,5,3,7,2,6,5,2,0,4,4,2,1,1,2,1,3,4,4,4,5,6,6,5,9,2,6,10,5,5,3,6,5,6,6,7,4,2,3,2,4,4,3,1,2,5,6,4,4,5,5,3,1,4,2,2,4,4,2,6,4,7,4,4,5,3,2,1,2,2,4,1,0,1,1,0,1,1,0,0,0,1,1
E00042150,3,2,3,3,4,4,1,3,1,2,3,3,2,3,3,5,3,1,4,3,4,7,3,2,4,2,2,3,4,3,4,2,2,5,4,1,2,4,2,3,2,6,4,3,1,2,3,6,2,2,4,5,5,6,2,4,3,9,3,3,4,3,10,2,7,5,5,3,3,3,8,6,4,3,0,2,2,2,2,3,1,1,3,1,0,1,0,0,1,0,0
E00042140,3,1,5,2,2,2,5,8,3,1,4,8,6,0,3,6,4,2,0,7,2,1,1,4,4,4,2,2,4,1,4,4,4,2,2,5,1,1,2,2,4,2,11,7,3,5,3,3,4,2,2,3,1,2,3,0,6,5,5,1,1,3,5,2,8,3,4,4,6,9,4,2,10,6,3,4,4,6,3,1,4,2,2,3,1,1,1,0,1,0,2
E00042142,3,2,3,5,3,6,8,4,8,5,4,3,4,4,5,2,6,4,6,6,0,2,3,3,1,3,1,3,6,5,4,3,6,7,4,1,3,12,4,4,6,3,6,2,1,3,2,10,5,0,3,6,5,5,3,5,5,4,4,2,3,3,7,4,4,3,1,3,3,0,3,5,1,1,2,2,1,2,1,3,1,1,0,0,2,0,0,0,0,0,1
E00042151,3,4,0,1,1,2,1,2,4,6,4,0,4,3,2,5,3,6,3,3,1,3,2,2,2,3,2,1,1,1,3,3,5,1,1,6,5,3,4,5,6,2,2,10,5,7,5,4,2,2,3,4,2,1,0,3,3,5,4,5,3,4,5,3,12,4,5,5,6,5,2,4,1,1,1,1,2,1,4,3,0,0,1,0,0,0,1,0,0,1,2
E00042152,1,2,3,1,1,1,2,2,2,3,2,4,3,5,0,7,5,5,2,8,4,1,3,2,0,2,2,1,4,3,3,2,1,3,3,4,4,2,8,6,5,5,1,3,5,3,5,1,3,6,3,2,6,4,0,8,5,6,4,3,7,1,7,4,8,4,2,16,8,4,5,2,1,2,2,2,3,0,0,1,1,1,0,0,0,0,0,1,1,0,3
E00042184,2,1,2,1,4,2,2,2,3,4,5,4,7,1,6,3,4,5,4,7,1,2,0,1,1,3,3,6,3,2,8,8,6,7,7,4,3,4,4,3,6,1,7,3,4,6,1,5,6,9,1,6,4,6,7,4,4,8,7,4,4,4,7,8,0,4,1,2,4,6,3,7,6,1,3,3,3,2,5,7,2,6,1,4,3,5,3,2,3,2,4
E00042195,5,6,2,2,4,5,4,0,4,3,6,1,3,3,4,2,7,10,10,3,2,2,2,1,2,4,8,7,2,9,3,9,7,8,4,6,6,8,7,3,5,2,2,6,1,4,2,7,3,5,3,3,4,6,7,4,7,7,9,6,8,2,3,4,0,3,3,4,1,0,3,2,2,3,2,1,3,3,3,1,0,1,4,2,4,1,1,1,1,0,0
E00175565,2,1,4,1,1,1,1,2,2,0,3,1,0,0,0,3,0,1,1,3,0,1,2,5,8,16,20,15,9,15,12,21,10,5,7,3,1,5,5,1,3,6,4,1,3,0,1,1,1,0,0,1,1,2,2,2,1,1,3,2,3,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,3,2,0,0,1,0,1,0,3
E00175601,2,1,1,0,2,0,2,2,1,2,4,1,0,4,2,2,2,2,3,0,1,1,0,0,0,2,2,1,2,2,0,2,0,2,0,3,1,2,1,3,1,3,0,3,2,4,1,2,1,4,1,6,3,2,2,3,4,2,5,4,2,4,1,2,2,2,2,0,1,0,1,0,0,1,1,3,2,0,1,1,0,1,1,0,0,0,1,0,0,1,1
E00042182,0,3,7,4,1,5,3,8,7,2,1,4,5,8,2,6,2,4,7,2,3,5,1,6,2,4,4,1,2,2,3,2,2,5,3,7,3,4,8,10,4,3,5,4,4,2,6,5,5,4,3,6,5,4,10,7,5,8,6,3,5,9,11,3,11,5,8,7,4,1,2,0,4,0,4,1,3,2,0,1,3,1,2,1,1,1,4,0,2,1,5
E00042191,0,1,3,2,2,2,1,1,4,2,4,2,3,7,2,1,4,1,3,3,5,6,1,2,6,1,8,1,4,2,2,2,4,3,1,4,1,2,2,2,4,3,2,3,4,3,4,0,4,10,2,3,1,4,2,5,3,2,4,1,6,3,4,2,1,0,1,1,1,3,3,2,1,0,0,0,1,0,1,3,0,1,0,0,2,0,1,1,1,1,4
E00042196,3,4,2,2,2,7,2,3,2,3,4,6,5,5,0,2,2,4,4,0,4,1,2,3,6,5,4,2,3,6,6,7,6,7,2,1,3,2,6,3,4,6,3,3,4,1,4,4,6,3,3,5,8,5,2,3,2,4,2,9,3,9,3,6,4,10,6,1,1,11,7,9,4,5,1,0,0,2,0,3,3,0,1,3,1,3,2,0,0,1,6
E00042218,0,1,2,4,2,2,1,8,4,4,6,6,3,3,4,4,1,2,1,2,0,4,4,3,2,0,4,3,1,7,5,5,2,5,4,5,4,8,8,6,6,3,4,1,5,3,3,3,3,2,3,2,5,1,5,4,2,4,1,5,4,2,1,2,2,2,1,3,1,2,4,0,3,2,0,3,3,2,2,1,2,2,2,1,1,2,0,1,4,0,8
E00042222,1,2,3,2,4,3,7,1,2,2,5,4,1,4,4,2,3,2,2,7,7,3,3,6,3,3,2,3,3,2,0,2,6,4,7,7,4,2,3,2,2,5,6,4,6,2,5,5,4,1,3,4,9,8,5,5,6,4,1,6,4,4,1,5,1,0,3,2,1,6,2,1,3,1,0,0,2,1,1,2,1,0,3,1,0,0,1,1,1,0,4
E00042183,2,3,1,2,4,3,4,3,5,5,8,5,1,0,5,3,2,2,2,4,3,5,2,4,3,9,13,3,7,6,2,2,2,5,1,3,6,4,6,3,3,4,3,4,3,4,3,3,5,5,9,4,4,5,3,3,4,11,4,4,9,12,5,3,3,5,1,1,2,4,0,1,3,3,4,2,1,3,3,0,0,2,2,0,2,0,0,2,4,1,3
E00042186,3,3,1,0,2,2,1,1,0,1,0,1,0,2,0,0,0,0,2,2,1,3,0,1,5,3,7,6,8,14,5,6,5,6,2,4,4,0,0,5,1,2,2,1,3,2,0,1,1,2,0,4,2,1,4,0,2,3,5,1,1,1,2,0,2,0,0,1,3,4,2,2,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0
E00042187,9,7,1,7,6,5,7,9,11,7,7,6,3,8,4,7,7,5,9,2,3,5,5,3,2,9,9,4,14,8,4,5,12,8,5,10,3,8,4,9,5,5,4,10,4,7,10,4,12,16,12,4,5,8,7,9,9,4,8,9,10,9,5,6,5,6,9,6,6,6,2,1,6,5,9,3,3,2,4,2,3,3,3,2,6,2,2,3,1,0,6
E00042192,4,3,1,2,2,2,3,0,2,4,4,1,4,0,3,1,1,3,2,1,2,3,2,2,0,6,4,4,4,4,3,3,7,5,2,6,4,3,4,3,2,5,5,3,1,4,2,2,4,8,3,2,2,2,3,2,3,2,3,5,3,4,5,6,5,2,3,2,0,3,0,1,1,1,2,1,1,4,1,3,3,2,2,0,2,0,0,1,0,0,1
